card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
2719000478594.0,51,2,1050.0,3,1,1,311,5,At Risk
2719000478600.0,8,5,14804.54,5,3,3,533,11,Loyal
2719000478617.0,51,1,1820.0,3,1,1,311,5,At Risk
2719000478624.0,29,2,10045.0,3,1,2,312,6,Potential
2719000478631.0,48,1,7780.0,3,1,2,312,6,Potential
2719000478648.0,36,4,9680.0,3,3,2,332,8,Potential
2719000478655.0,47,3,3332.98,3,2,1,321,6,Potential
2719000478662.0,55,1,10750.0,2,1,2,212,5,At Risk
2719000478679.0,56,1,1417.15,2,1,1,211,4,At Risk
2719000478686.0,57,1,5540.0,2,1,2,212,5,At Risk
2719000478693.0,1,4,4507.7,5,3,2,532,10,Loyal
2719000478709.0,4,11,15245.0,5,4,3,543,12,Champions
2719000478716.0,83,1,6530.0,2,1,2,212,5,At Risk
2719000478723.0,39,4,8610.36,3,3,2,332,8,Potential
2719000478730.0,62,3,31750.0,2,2,4,224,8,Potential
2719000478747.0,28,6,37264.5,3,3,4,334,10,Loyal
2719000478754.0,25,6,25385.0,3,3,4,334,10,Loyal
2719000478761.0,70,1,2070.0,2,1,1,211,4,At Risk
2719000478778.0,70,1,6870.0,2,1,2,212,5,At Risk
2719000478815.0,34,3,8930.0,3,2,2,322,7,Potential
2719000478853.0,70,2,10860.0,2,1,3,213,6,Potential
2719000478860.0,73,1,720.0,2,1,1,211,4,At Risk
2719000478877.0,65,1,1020.0,2,1,1,211,4,At Risk
2719000478884.0,77,1,5365.0,2,1,2,212,5,At Risk
2719000478891.0,2,7,33260.0,5,4,4,544,13,Champions
2719000478907.0,10,5,58380.57,4,3,5,435,12,Champions
2719000478914.0,65,2,10930.0,2,1,3,213,6,Potential
2719000478921.0,9,3,39517.880000000005,4,2,4,424,10,Loyal
2719000478938.0,10,6,32750.0,4,3,4,434,11,Loyal
2719000478945.0,29,5,13937.3,3,3,3,333,9,Loyal
2719000478952.0,9,8,19290.0,4,4,3,443,11,Loyal
2719000478969.0,6,15,17788.06,5,5,3,553,13,Champions
2719000478976.0,111,1,11570.0,1,1,3,113,5,At Risk
2719000478983.0,113,1,13060.0,1,1,3,113,5,At Risk
2719000478990.0,28,4,61540.0,3,3,5,335,11,Loyal
2719000479003.0,114,1,20600.0,1,1,4,114,6,Potential
2719000481204.0,48,1,5600.0,3,1,2,312,6,Potential
2719000481211.0,48,1,6595.0,3,1,2,312,6,Potential
2719000481228.0,20,6,9249.1,4,3,2,432,9,Loyal
2719000481235.0,46,1,1940.0,3,1,1,311,5,At Risk
2719000481242.0,44,2,20530.0,3,1,4,314,8,Potential
2719000481266.0,14,3,17525.120000000003,4,2,3,423,9,Loyal
2719000481273.0,42,1,1040.0,3,1,1,311,5,At Risk
2719000481280.0,25,2,3040.0,3,1,1,311,5,At Risk
2719000481297.0,14,3,5675.0,4,2,2,422,8,Potential
2719000481303.0,13,2,11770.0,4,1,3,413,8,Potential
2719000481310.0,3,4,24615.08,5,3,4,534,12,Champions
2719000481327.0,41,1,1760.0,3,1,1,311,5,At Risk
2719000481334.0,41,1,4800.0,3,1,2,312,6,Potential
2719000481341.0,3,4,6890.0,5,3,2,532,10,Loyal
2719000481358.0,16,9,14298.04,4,4,3,443,11,Loyal
2719000481365.0,39,2,30750.0,3,1,4,314,8,Potential
2719000481372.0,1,21,52608.65,5,5,5,555,15,Champions
2719000481396.0,41,2,10457.2,3,1,2,312,6,Potential
2719000481426.0,36,1,20680.0,3,1,4,314,8,Potential
2719000481433.0,38,2,86830.0,3,1,5,315,9,Loyal
2719000481457.0,34,2,15400.0,3,1,3,313,7,Potential
2719000522693.0,1,7,6340.0,5,4,2,542,11,Loyal
2719000527667.0,22,1,3830.0,4,1,1,411,6,Potential
2719000527711.0,8,1,190.0,5,1,1,511,7,Potential
2719000527728.0,6,2,2050.0,5,1,1,511,7,Potential
2719000527735.0,7,1,4090.0,5,1,1,511,7,Potential
2719000527742.0,2,7,13051.54,5,4,3,543,12,Champions
2719000527759.0,7,2,50050.0,5,1,5,515,11,Loyal
2719000527766.0,13,1,3600.0,4,1,1,411,6,Potential
2719000527773.0,10,2,9600.0,4,1,2,412,7,Potential
2719000527797.0,14,1,2530.0,4,1,1,411,6,Potential
2719000527810.0,20,1,11880.0,4,1,3,413,8,Potential
2719000527827.0,21,1,4824.36,4,1,2,412,7,Potential
2719000527834.0,14,3,7890.0,4,2,2,422,8,Potential
2719000527841.0,19,1,7670.0,4,1,2,412,7,Potential
2719000527858.0,19,1,9695.0,4,1,2,412,7,Potential
2719000527865.0,1,9,6878.0,5,4,2,542,11,Loyal
2719000527872.0,18,1,9035.7,4,1,2,412,7,Potential
2719000527889.0,3,4,16471.5,5,3,3,533,11,Loyal
2719000527896.0,16,1,3240.0,4,1,1,411,6,Potential
2719000527902.0,16,2,14130.0,4,1,3,413,8,Potential
2719000527919.0,8,2,60700.0,5,1,5,515,11,Loyal
2719000527926.0,14,1,6370.0,4,1,2,412,7,Potential
2719000527933.0,14,1,2554.82,4,1,1,411,6,Potential
2719000527940.0,10,2,3920.0,4,1,1,411,6,Potential
2719000527957.0,9,1,23480.0,4,1,4,414,9,Loyal
2719000527964.0,9,1,16300.0,4,1,3,413,8,Potential
2719000527971.0,14,1,3870.0,4,1,1,411,6,Potential
2719000527988.0,2,6,12887.880000000001,5,3,3,533,11,Loyal
2719000527995.0,1,12,6200.3,5,4,2,542,11,Loyal
2719000528008.0,1,26,43942.6,5,5,5,555,15,Champions
